民宿标题,价格,地利,评论数,得分,适合居住人数
唯家WE+新青年公寓绿墙三人间,135,近烟厂地铁站,112,4.9,3
【旅途】网红INS风/投影/邻中央大街,159,近哈尔滨西站地铁站,110,4.8,2
哈西站，哈西万达，布达佩斯奇妙大床房,188,None,59,4.8,2
【恋家】中央大街/索菲亚教堂,195,近烟厂地铁站,35,5.0,4
步行一分钟到达中央大街豪华大床房,166,近博物馆地铁站,257,4.8,2
【Flat White 馥芮白7】百寸投影-楼下索菲亚教堂-300米中央大街,319,None,3,5.0,4
【遨游】哈尔滨冰城公寓中央大街店中央大街步行街/索菲亚大教堂/防洪纪念塔两情相悦主题房,190,近博物馆地铁站,4,4.9,2
近3号线近商圈貂熊民宿馆,202,None,9,5.0,4
哈尔滨奥格快捷民宿哈尔滨西站/哈西万达广场舒适大床房,134,近哈尔滨大街地铁站,16,4.5,2
【Blue Moon】中央大街/索菲亚教堂/冰雪大世界/中华巴洛克/中东铁路桥【智控・零压大床】,225,None,2,5.0,4
【丰光江景61风情】中央大街-松花江畔-网红桥-索菲亚-巴洛克-德云社-落地窗-直观江-VIP百寸投影,298,None,3,5.0,3
乔居●酌酒│哈西万达│哈西站│投影│自助入住│大一居可住三人,207,None,2,5.0,3
【旅途】群力/投影/北欧三人/邻中央大街,169,近哈尔滨西站地铁站,43,4.9,3
【Snow 61智控・零压大床・可做饭】中央大街/索菲亚教堂/冰雪大世界/中华巴洛克/中东铁路/哈一中,233,近博物馆地铁站,10,4.9,3
中央大街/巴洛克/投影麻将现代舒适三居室,685,近烟厂地铁站,10,4.9,6
【夏日空调冷气房】中式禅意城市净地,147,None,5,5.0,2
大盛日租公寓(哈尔滨哈西店)哈尔滨西站/哈西万达广场温馨大床房,134,近哈尔滨大街地铁站,179,4.5,2
月租优惠东大直街辽阳街维家公寓温馨大床房,143,近医大一院地铁站,84,4.9,2
溪岸艺墅20层观景大床房，纵观湿地公园，冰雪大世界，王府井关东古巷,169,None,4,5.0,2
【禅意】百盛楼上落地明窗影院房,185,None,3,5.0,2
瑷度公寓(哈尔滨中央大街店)中央大街步行街/索菲亚大教堂/防洪纪念塔特惠大床房,126,近博物馆地铁站,20,4.6,2
唯家WE+新青年公寓1.8米宽床,126,近烟厂地铁站,34,4.9,2
临果戈里大街俄式洋房（大床）/尚品民宿,178,None,7,5.0,2
中央大街两室一厅精装家庭房,248,近博物馆地铁站,21,4.9,4
中央大街星宇公寓家庭四人房,228,近博物馆地铁站,62,4.5,4
火车站索菲亚教堂中央大街经典公寓,214,近铁路局地铁站,15,4.9,3
枫栖民宿3.观江61中央大街61索菲亚,238,近烟厂地铁站,6,4.9,2
唯家WE+新青年公寓1.5米宽床,118,近医大一院地铁站,38,4.9,2
【橙途】会展/龙塔/红博公园/复式一居,189,None,123,4.9,3
群力绿野倾奢大床房（群力.远大.王府井）,178,近哈尔滨西站地铁站,13,5.0,2
群力绿野倾奢大床房（群力.远大.王府井）,178,近哈尔滨西站地铁站,13,5.0,2
【忆宿家】兑换春天～投影电梯哈达,188,None,5,5.0,4
唯家WE+新青年公寓蓝墙三人间,135,近烟厂地铁站,38,4.7,3
ins风格大床房，近凯德广场，师大夜市，理工大学,148,None,2,5.0,2
【筑眠】万象汇/融创乐园亲子舒适复式两居,309,近江北太阳岛冰雪大世界/万达旅游城/市政府商圈,10,5.0,3
溪岸艺墅，观景大床房房，纵观群力,169,None,14,4.8,2
遇见民宿~中央大街店,214,近博物馆地铁站,29,5.0,2
温馨大床房,169,None,4,5.0,2
【橙途】哈理工/黑大林大/哈师大现代一居,185,None,3,4.9,4
【创客】群力三中/远大/精品大床房,152,近哈尔滨西站地铁站,106,5.0,2
中央大街旁、观江、巨幕投影【悠悠】网红桥,219,近烟厂地铁站,2,5.0,2
【旅途】日式榻榻米家庭套房/邻中央大街,189,近哈尔滨西站地铁站,49,4.8,4
回家公寓，豪华家庭套房,228,近理工大学地铁站,4,5.0,4
群力外滩豪华家庭6人套房（近中央大街）,379,近哈尔滨西站地铁站,43,4.7,6
【Yellow 61智控・零压大床・可做饭】中央大街/索菲亚教堂/冰雪大世界/中华巴洛克/中东铁路桥,205,近博物馆地铁站,10,4.8,2
乔居61之禾|哈尔滨西站|西客站|哈西万达|红场宜家|华润置地公馆Loft两居室,307,None,4,5.0,4
【冰雪奇缘】中央大街 索菲亚教堂 冰雪大世界 哈站温馨双床房,190,近博物馆地铁站,133,5.0,4
【橙途】哈西站/哈西万达广场/温馨两居,244,None,6,5.0,4
  日式风  浪漫樱花 百寸电动投影,110,None,1,5.0,2
【素描】北欧榻榻米一居/36中/临近顾乡凯德,141,近和兴路地铁站,9,4.7,2
工程大学+整套大宅Loft复式+近地铁1号线+商圈+一公里六大景点,229,None,12,5.0,4
『由己丶』中央大街江畔网红桥索菲亚三居,412,近烟厂地铁站,18,5.0,6
【忆青春1】3楼正规两居室～楼下中央大街～索菲亚教堂～机场巴士直达～,388,近博物馆地铁站,97,5.0,4
【双鱼】近冰雪大世界/融创滑雪场/枫叶小镇/大剧院/虎园/私人影院/百寸投影设备,147,None,2,5.0,2
安心小筑|中央大街50米/近儿童医院/马迭尔3分钟/二楼三床/可做简餐/免费停车/有偿接送机,205,近博物馆地铁站,23,5.0,4
【橙途】万象汇/冰雪大世界/复式网红两居,217,None,14,4.8,3
[夏.雪]江畔戎庭观江大套房 中央大街步行街 冰雪大世界 防洪纪念塔 太阳岛 儿童医院 网红桥,304,None,5,5.0,4
【念】索菲亚教堂&哈站&中央大街（无空调，有风扇）,253,近博物馆地铁站,32,5.0,6
北欧绿色田园小屋，豪华一室一厅近师大夜市,216,None,2,5.0,4
榻榻米主题房,148,None,1,5.0,2
『欣家61哈西61原宿』下楼即是哈西万达广场哈西客站  西城红场 宜家 理工 黑大 医大二院 品质大两居,378,近哈尔滨大街地铁站,8,5.0,4
哈尔滨和悦公寓哈尔滨西站/哈西万达广场公寓大床房,136,近哈尔滨大街地铁站,44,4.7,2
徒行陌客北欧音乐公寓,118,近江北大学城,22,5.0,2
百盛楼上法式风格观景房工程大学地铁一号线,185,近太平桥地铁站,9,5.0,2
〔皓V〕鹿野仙踪/电梯房百寸投影可做饭/地铁口一环内/近医大一院/工程大学/秋林公司/索菲亚机场大巴,168,近烟厂地铁站,24,4.8,2
『欣家61中央大街61网红』中央大街 圣・索菲亚大教堂  防洪纪念塔 哈尔滨站 医大四院 温馨两居可长租,406,近博物馆地铁站,37,5.0,4
【寒舍・我有一间房②】观江步行中央大街,233,近烟厂地铁站,2,5.0,2
经典公寓(哈尔滨群力君康大厦店)群力外滩休闲文化区特惠大床房,151,近哈尔滨西站地铁站,109,4.9,2
【汐61舍】百寸投影 中央大街/索菲亚/防洪纪念塔/儿童医院/商圈,178,None,5,5.0,2
中央大街｜索菲亚教堂【冰屿】塞纳河畔的春水～设计感超强的家～超大浴缸拍照绝美,341,None,6,5.0,2
【初见公寓】商务豪华超大床房，中央空调,219,近理工大学地铁站,29,4.9,2
【樱花】和风日式近哈西站万达红场地铁站,206,None,11,4.8,2
【沐泽.Gj】漫步云端江景房/摩洛哥洞穴/双人浴缸/百寸巨幕/索菲亚,354,None,1,4.8,2
[夏.雪]近景观江小房 江畔戎庭 中央大街步行街 冰雪大世界 索菲亚教堂 儿童医院 过江索道 网红桥,178,None,1,5.0,2
哈尔滨舒太酒店式公寓群力外滩休闲文化区豪华大床房,154,None,3,5.0,2
溪岸艺墅巨幕机米投影观景大床房大床房,179,None,9,5.0,2
〔皓V〕念念不忘/地铁口高格调复古巨幕影城/南岗一环里/地铁口/高层电梯/近医大一院中央大街工程大学,197,近烟厂地铁站,16,5.0,2
随安・随遇而安。一间有秋千，有大幕投影的温馨小屋。距离中央大街200米。方便抵达冰雪大世界及雪乡,220,None,1,4.3,4
【四季・春念】俯瞰索菲亚・中Y大街・网红桥・日式美学骷欧纭に匮乓帐跗帷ぷ噬堂洗护・可住4人・可做饭,324,None,2,5.0,2
[忆61宿家]复兴之路～近中央大街～大3居,406,近博物馆地铁站,30,4.8,8
米多家民宿 学院路 伸马托斯卡纳两室一厅,161,近江北大学城,4,5.0,4
【至美・ 06】冰雪大世界，中央大街 圣索菲亚大教堂 麦凯乐 哈一百 松花江网红桥 防洪纪念塔 大床,169,None,4,4.6,2
学院路-冰雪大世界网红北欧风-百寸投影房,128,近江北大学城,41,5.0,2
哈西站，哈西万达，斯里兰卡浪漫大床房,188,None,3,5.0,2
【Honey 61智控・投屏・零压大床・可做饭】龙塔电视台/万达广场/湘江公园/民航大厦/省医院省政府,186,近博物馆地铁站,4,5.0,2
【橙途】哈尔滨东站/会展中心/时尚一居,174,None,94,4.9,2
学院路/冰雪大世界/太阳岛/火烈鸟一居室,108,近江北大学城,44,4.9,2
中央大街干净温馨无线淋浴可做饭,128,近博物馆地铁站,13,4.5,2
中央大街公寓温馨双床房,211,近博物馆地铁站,111,4.7,4
寓言｜江北商业大学旁 北欧风格,158,近江北太阳岛冰雪大世界/万达旅游城/市政府商圈,4,4.5,2
哈尔滨哈西如家公寓大床房,149,近哈尔滨大街地铁站,43,4.8,2
【甜橙】哈西万达美式田园loft,188,近哈尔滨大街地铁站,3,5.0,2
地铁沿线豪华精装公寓出租,148,近哈南站地铁站,12,4.8,3
[忆宿家]物华天宝 ～三居投影手码麻将,454,近学府路地铁站,9,5.0,8
豪华套房,158,近江北大学城,5,5.0,4
中华巴洛克道外长途汽车站旁简约风温馨私享,129,None,4,4.5,2
冰雪大世界北欧ins高端大床房,178,近江北太阳岛冰雪大世界/万达旅游城/市政府商圈,12,5.0,2
【遨游】哈尔滨冰城公寓中央大街店中央大街步行街/索菲亚大教堂/防洪纪念塔浪漫圆床房,171,近博物馆地铁站,13,4.9,2
【丰光江景・陆号房】观江落地窗/百寸高清投影/中央大街/索菲亚教堂/德云社/网红桥/老道外美食巴洛克,328,近烟厂地铁站,11,4.9,2
【景观飘窗・可做饭】龙塔电视台/万达广场/湘江公园/民航大厦/省医院/省政府/哈体院/哈体院/中法,176,近博物馆地铁站,48,4.4,2
芒果公寓式酒店(哈尔滨中央大街店)中央大街步行街/索菲亚大教堂/防洪纪念塔大床房,127,近博物馆地铁站,525,4.5,2
倪先生的家凯旋广场林业大学花悦迷你大床房,160,近理工大学地铁站,5,5.0,2
冰雪大世界北欧ins商务双床房,206,近江北太阳岛冰雪大世界/万达旅游城/市政府商圈,6,4.4,4
【旅途】群力/粉红少女/投影/邻中央大街,159,近哈尔滨西站地铁站,83,4.9,2
中央大街美人鱼公寓舒适大床房,125,近博物馆地铁站,73,4.8,2
【拾光里】私享影院套房/百盛购物中心/地铁一号线/工程大学,227,近太平桥地铁站,9,5.0,4
零压房 晨曦 简爱 索菲亚中央大街巴洛克热门景点步行即可，体验哈尔滨风情，入住晨曦民宿，近商圈近医院,354,None,8,5.0,2
心静摩洛哥百寸投影,93,None,1,5.0,2
【冰雪之爱】观江房 松花江畔 高清投影,199,近烟厂地铁站,4,5.0,3
近商圈附近温馨蜗居,157,None,1,5.0,2
哈尔滨会展中心激光投影，双人按摩浴缸，汗蒸房，智能家居一居室,426,None,2,5.0,2
【Flat White61馥芮白8】ins风 /浴缸/日落灯/索菲亚教堂旁/百寸投影/中央大街/哈站,262,None,2,5.0,2
【简居～双子座】简约/性价比高/地理位置优越/中央大街/圣索菲亚大教堂/防洪纪念塔/曼哈顿/透笼国际,198,None,2,4.9,3
【旅途】绿野轻奢/大床/投影/邻中央大街,159,近哈尔滨西站地铁站,144,4.8,2
近商圈近医院落地窗，地铁口，交通便利，成熟社区,133,近医大二院地铁站,2,5.0,2
【丰光江景・伍号房】日式清新风/观江落地窗/高清投影/中央大街/索菲亚教堂/美食巴洛克/江畔公园,328,近烟厂地铁站,22,5.0,2
飞奔向你一居公寓，学府凯德，师大夜市,156,近理工大学地铁站,24,4.9,2
【鑫顺居-贰】百寸高清投影/榻榻米/中央大街/索菲亚教堂/网红桥/德云社/中华美食巴洛克/下楼松花江,245,None,2,5.0,2
【果上果】洞穴民宿，中央大街索菲亚,372,None,4,5.0,2
【至美 冰雪奇缘】波塞冬水世界俯瞰融创主题乐园 临冰雪大世界 太阳岛 中央大街，索菲亚教堂，大四室 ,423,None,4,4.4,8
【Moment・片刻】紧邻松花江，高层90平米正规大两居，楼下即斯大林公园，步行可达核心商圈。,480,近博物馆地铁站,5,4.9,4
紧邻中央大街索菲亚教堂大床查令街84号,215,近博物馆地铁站,73,4.9,4
学院路冰雪大世界 太阳岛 私人影院吊床风,148,近江北大学城,21,4.7,2
哈尔滨爱达公寓哈尔滨西站/哈西万达广场家庭房,146,近哈尔滨大街地铁站,6,4.6,4
【微原宿】网红秋千床（摇床）~汉服体验~,220,近医大一院地铁站,58,4.9,2
『暖窝261港式轻奢』江景观江/中央大街/索菲亚教堂/网红桥打卡/海洋球泡泡椅/斯大林公园,498,近烟厂地铁站,39,5.0,4
【橙途】中 央大街/儿童医院/江畔一居,189,None,2,5.0,2
拾光 中央大街防洪纪念塔索菲亚教堂,198,近医大一院地铁站,15,5.0,2
【橙途】博物馆/果戈里/医大一/清新一居,173,None,50,5.0,2
哈西站/万达广场/工业主题影院公寓,288,None,4,5.0,2
莓野原乡61地铁 万达 医大二院 两室五人间,240,近哈尔滨大街地铁站,26,4.8,5
【种种】洞穴民宿|中央大街|索菲亚,396,None,6,5.0,3
近3号线近商圈温馨私享私人影院/投影设备。榻榻米大床房。,168,None,1,5.0,2
溪岸艺墅观景投影大床房，纵观群力公园王府井关东古巷,159,None,3,5.0,2
【野61莉】日租月租中央大街/温馨私享一居,172,None,4,5.0,2
【橙途】博物馆/果戈里/医大一/清新一居,173,None,50,5.0,2
蒂凡尼早餐中央大街太阳岛2居6,286,近医大一院地铁站,21,4.7,6
西客站 loft独立整套公寓 冬雪の宿 ,318,近哈尔滨西站地铁站,23,4.9,4
中央大街，松花江畔，中东铁路桥，索菲亚教堂，中华巴洛克步行街，儿童医院，医大一院，观江两局室麻将房,374,近烟厂地铁站,15,4.9,8
三分钟到中央大街豪华两室一厅六人间电梯,286,近博物馆地铁站,84,4.7,6
哈尔滨唐唐公寓江南大学城特惠精品房,143,近理工大学地铁站,6,5.0,2
莓野原乡61地铁 万达 医大二院 两室五人间,240,近哈尔滨大街地铁站,26,4.8,5
南极国际中式两居花园小院,251,None,8,5.0,4
【茶颜悦色】新中式/可开发票/喝茶做饭/中央大街/索菲亚教堂/防洪纪念塔/斯卡拉/太阳岛/冰雪大世界,373,None,19,4.9,4
学院路冰雪大世界 太阳岛 私人影院吊床风,148,近江北大学城,21,4.7,2
【野61莉】中央大街/索菲亚/通透大二居,434,近烟厂地铁站,9,4.9,6
哈尔滨华盈民宿龙塔/国际会展中心普通大床房,123,近烟厂地铁站,8,5.0,2
【禅林竹海】新中式/可开发票/喝茶/做饭/麻将房/中央大街/索菲亚教堂/防洪纪念塔/斯卡拉/松花江,365,None,13,4.9,4
哈西站-万达广场-景观野奢投影大床房,280,近哈尔滨大街地铁站,163,5.0,2
【忆.宿家】书香苑.温馨两居.近杉杉奥莱,321,近江北大学城,52,4.9,6
三分钟到中央大街豪华两室一厅六人间电梯,286,近博物馆地铁站,84,4.7,6
中央大街豪华两室一厅,268,近博物馆地铁站,19,4.8,4
西客站 loft独立整套公寓 冬雪の宿 ,318,近哈尔滨西站地铁站,23,4.9,4
哈西站/哈西万达/哈西中心点精品loft,216,近哈尔滨大街地铁站,101,5.0,2
豪华双床房可住四人,192,近博物馆地铁站,10,4.7,4
近机场精品商务大床房（24小时免费接送机）,121,近太平国际机场,29,4.9,2
群力轻奢大床房（群力远大 王府井）,178,近哈尔滨西站地铁站,32,4.8,2
『暖窝661仙女ins』纯白主题/远大/王府井/太阳岛/音乐工厂/冰雪大世界/近哈西/近中央大街,238,近哈尔滨西站地铁站,8,5.0,2
【龙塔全景61智控・零压大床・可做饭】龙塔电视台/万达广场/湘江公园/民航大厦/省医院/省政府/哈体院,178,近博物馆地铁站,16,4.7,2
豪华江景麻将套房/中央大街/索菲亚/,288,近博物馆地铁站,7,5.0,4
南极国际中式两居花园小院,251,None,8,5.0,4
【汐悦】索菲亚61圣托里尼-已消毒/大街百米内/俯瞰索菲亚/双人浴缸/投影/洞穴风日落灯拍照零死角,419,None,2,4.8,2
学院路/冰雪大世界/太阳岛/现代简约投影,118,近江北大学城,12,4.7,2
哈西站，哈西万达，枫丹白露轻奢大床房,188,None,4,5.0,2
索菲亚教堂舒适的四人间,198,近博物馆地铁站,107,4.7,4
【情书】可布置生日节日惊喜 中央大街/索菲亚 百寸投影 提供空调 冬季地暖 海洋球主题  无清洁费,216,近博物馆地铁站,9,5.0,2
【禅林竹海】新中式/可开发票/喝茶/做饭/麻将房/中央大街/索菲亚教堂/防洪纪念塔/斯卡拉/松花江,365,None,13,4.9,4
近金融学院德强学校欧式精装修花园园林景观整套三居大客厅,294,None,4,5.0,5
｛艺凡61想你｝下楼网红桥、中央大街、江景房、洁癖房东、极米百寸投影、哈站、教堂、马迭尔、德云社、停车,238,近烟厂地铁站,22,5.0,2
近3号线近商圈温馨私享私人影院/投影设备。全筒滑梯，百寸投影大床房，哈西万达。,238,None,2,5.0,3
哈尔滨观江精品民宿群力外滩休闲文化区一室大床房,152,None,2,5.0,2
 美居公寓 简约北欧风16* 大床房,140,None,3,5.0,2
室内下沉式榻榻米凉亭，室内观江,288,近烟厂地铁站,4,5.0,4
【野61莉】中央大街/索菲亚/通透大二居,434,近烟厂地铁站,9,4.9,6
慵懒假期榻榻米大床房,88,近江北大学城,2,5.0,2
『欣家61道外61情迷巴洛克』一客一消毒  巴洛克景区 中央大街 道外客运站 圣索菲亚大教堂 品质大两居,308,近烟厂地铁站,24,4.8,4
会展中心工大体院观景高层Loft赫时,268,近工程大学地铁站,18,5.0,4
摩洛情怀一居.凯德广场.理工.黑大,195,近理工大学地铁站,11,4.9,2
【绿野仙踪】哈站哈工大一楼，近地铁，自动麻将机,232,None,3,5.0,4
【Blue61克莱因蓝】ins风  /索菲亚教堂旁/ 中央大街/百寸投影/ 哈站 / 王府井,339,None,3,5.0,4
盎然距中央大街500米索菲亚教堂 可月租,151,近铁路局地铁站,24,4.9,2
MK-.百寸投影-中央大街.索菲亚复古,294,近博物馆地铁站,273,4.8,2
『欣家61中央大街61元宿』下楼即是中央大街  圣61索菲亚大教堂 防洪纪念塔 哈尔滨站 品质大两居可长租,470,近博物馆地铁站,25,5.0,4
【冰屿】中央大街｜滑梯海洋球超棒体验,325,近烟厂地铁站,10,5.0,2
【冰雪.肆】观江落地窗-榻榻米-高清投影,235,近烟厂地铁站,7,4.7,3
MK-中央大街.索菲亚教堂.松花江家庭房,334,近博物馆地铁站,67,4.9,4
【筑眠】远大/关东古巷/王府井/欧式一居,247,近哈尔滨西站地铁站,5,5.0,2
哈尔滨安舍国际青年旅舍中央大街步行街/索菲亚大教堂/防洪纪念塔清新优享大床房,125,近铁路局地铁站,14,4.8,2
小骆驼舒适四人房,210,近博物馆地铁站,36,4.5,4
【至美・ 遇见索菲亚】长租特惠！冰雪大世界，中央大街 圣索菲亚大教堂 麦凯乐 网红桥 防洪纪念塔  ,169,None,2,4.9,2
【双份早餐】百年庭院*寒舍*room7,276,近烟厂地铁站,3,5.0,3
哈什国际青年旅舍江南大学城温馨双床房(无窗),100,近学府路地铁站,36,4.8,2
有偿接机《柿子橙》距离哈站超级近 下楼就是索菲亚教堂 ,278,None,4,4.9,4
【忆 宿家】西城新巷 投影仪 近哈西商圈,628,None,1,5.0,8
【星禾入梦61钟于】巨幕高清投影/2-3人/中央大街冰雪大世界/情侣/英式复古小屋/wifi/交通便利,188,None,3,5.0,2
临果戈里大街俄式老洋房（带厨房，独院）/尚品民宿,568,None,3,5.0,4
哈西，日式浮世绘榻榻米（巨幕投影）,399,None,5,5.0,2
【喜达屋设计师民宿61陆】中央大街/防洪纪念塔/索菲亚教堂/兆麟公园/太阳岛/火车站/极地馆一客一消毒,621,None,3,5.0,1
[浮闲]地铁出口十米/1室1厅/太平桥/百盛 购物中心/智能投影/哈工程大学/黑龙江工程学院/可做饭,175,None,4,5.0,2
哈尔滨舒太酒店式公寓群力外滩休闲文化区商务双床房,170,None,1,5.0,4
哈尔滨唐唐公寓江南大学城特惠精品房,143,近理工大学地铁站,6,5.0,2
学府路嘉和理工小区优质房,188,近理工大学地铁站,5,5.0,3
哈尔滨万驿达酒店式公寓哈尔滨西站/哈西万达广场豪华大床房,141,近哈尔滨大街地铁站,38,5.0,2
〔皓V〕诠美/中央大街索菲亚200米/楼下商场超市/高层电梯巨幕投影/近冰雪大世界/机场大巴站/哈站,195,None,3,5.0,2
哈尔滨金凯瑞公寓大床房,99,近黑龙江大学地铁站,48,4.6,2
学院路 丽景花园 轻奢风泡泡浴 设施齐全,139,近江北大学城,4,5.0,2
乐松 林业大学 中医药美式小家庭,214,近理工大学地铁站,5,4.2,3
【忆.宿家】琳琳的店～近中央大街,416,近铁路局地铁站,53,4.6,8
欧尚民宿（哈西万达，地铁站，高铁站）,340,None,6,5.0,4
中央大街网家三大居,488,近铁路局地铁站,28,5.0,9
百家公寓(哈尔滨香坊万达店)龙塔/国际会展中心现代景观电影房,157,近博物馆地铁站,7,4.5,2
近医院近大学,168,None,3,5.0,3
万达茂/融创乐园/冰雪大世界,149,None,3,5.0,2
【极光】摩洛哥观江民宿 近中央大街 防洪纪念塔 松花江边,227,None,12,5.0,2
中央大街索菲亚大床投影房~北欧冷淡,177,近医大一院地铁站,16,4.8,2
麦田国际青年旅舍中华巴洛克老道外文化区特惠大床房,108,近烟厂地铁站,57,4.9,2
【甜心巍的家7】中央大街电梯机场大巴直达,199,近博物馆地铁站,21,4.8,2
中央大街，松花江畔，中东铁路桥，索菲亚教堂，中华巴洛克步行街，儿童医院，医大一院，观江两局室麻将房,374,近烟厂地铁站,15,4.9,8
经典假日豪华麻将套房,254,近哈尔滨西站地铁站,2,5.0,4
【全世界倾听你】 哈西万达 地铁 宜家 西站 金爵万象 投影 麻将房 私人影院 两室六人间,389,None,7,5.0,6
【白羊】近冰雪大世界/温馨私享私人影院/投影设备/融创滑雪场/大剧院/虎园/枫叶小镇奥特莱斯,166,None,3,5.0,2
Wait for you 观影双床房中央大街/索非亚教堂/适合情侣/家庭居住/有投影/可做饭,206,None,3,5.0,2
『欣家61中央大街61心宿』一客一消毒 中央大街 圣・索菲亚大教堂 哈尔滨站 医大四院 品质两居可长租,318,近博物馆地铁站,9,5.0,4
爱建社区简约北欧风格 中央大街冰雪大世界,148,近哈工大地铁站,4,4.7,2
三分钟到中央大街经典二室一厅六人间电梯高,286,近博物馆地铁站,31,4.8,6
[忆61宿家]浪漫达芬奇～比邻中央大街,340,近博物馆地铁站,77,4.8,6
『大眼猫』宜家61西站万达红场对面温馨两居,235,近哈尔滨大街地铁站,15,5.0,4
冰雪大世界/波塞冬豪装LOFT民宿公寓,458,近江北大学城,3,4.9,6
哈西站-万达广场-景观复古投影大床房,292,近哈尔滨大街地铁站,101,5.0,2
［忆宿家］暖暖小时光-捌loft长租特惠,435,None,5,5.0,8
【遨游】哈尔滨冰城公寓中央大街店中央大街步行街/索菲亚大教堂/防洪纪念塔浪漫大床房,162,近博物馆地铁站,17,4.8,2
【岚】简约大三居&中央大街（自动麻将机）,574,近博物馆地铁站,24,4.9,8
哈尔滨凯旋时代公馆江南大学城轻奢Bloom迷你大床房,145,近理工大学地铁站,3,5.0,2
学院路滨才城公交站附近，全新空调冰箱洗衣机,159,None,8,5.0,2
群力温馨四人套房,338,近哈尔滨西站地铁站,23,5.0,4
秋日和风 悦山国际 带空调 会展 高层有电梯 红博 龙塔 投影大屏幕 自助入住,268,近工程大学地铁站,7,5.0,4
夏克-【米卡】精奢复两居/近波塞冬融创乐园极地馆欢乐城/学院路哈师大外国语广厦学院华德,205,None,2,5.0,4
〔皓V〕悸动/中央大街50米，楼下商场超市/投影高层电梯/近中央大街/索菲亚教堂/冰雪大世界/哈站,165,None,None,None,2
